yarn_id,smooth,tweedy,plied,cable plied,chain plied,tight,loose,S twist,thick & thin,fuzz/hair/halo,soft,fluff/air/loft,mercerized,cl_1,cl_2,cl_3,cl_4,cl_5,cl_6,cl_7,cl_8,weight_id_1,weight_id_4,weight_id_5,weight_id_6,weight_id_10,weight_id_11,weight_id_12,weight_id_13,animal_fiber_bool_1_1,animal_fiber_bool_2_1,animal_fiber_bool_3_1,vegetable_fiber_bool_1_1,vegetable_fiber_bool_2_1,vegetable_fiber_bool_3_1,synthetic_fiber_bool_1_1,synthetic_fiber_bool_2_1,synthetic_fiber_bool_3_1,fiber_type_id_1_1,fiber_type_id_1_2,fiber_type_id_1_3,fiber_type_id_1_4,fiber_type_id_1_5,fiber_type_id_1_6,fiber_type_id_1_7,fiber_type_id_1_8,fiber_type_id_1_9,fiber_type_id_1_10,fiber_type_id_1_12,fiber_type_id_1_13,fiber_type_id_1_14,fiber_type_id_1_21,fiber_type_id_1_22,fiber_type_id_1_24,fiber_type_id_2_1,fiber_type_id_2_2,fiber_type_id_2_3,fiber_type_id_2_4,fiber_type_id_2_5,fiber_type_id_2_6,fiber_type_id_2_7,fiber_type_id_2_9,fiber_type_id_2_13,fiber_type_id_2_14,fiber_type_id_2_21,fiber_type_id_2_22,fiber_type_id_2_24,fiber_type_id_2_28,fiber_type_id_3_1,fiber_type_id_3_2,fiber_type_id_3_3,fiber_type_id_3_4,fiber_type_id_3_5,fiber_type_id_3_7,fiber_type_id_3_9,fiber_type_id_3_14,fiber_type_id_3_24,machine_wash_1,company_id_1,company_id_2,company_id_4,company_id_5,company_id_6,company_id_9,company_id_13,company_id_14,company_id_15,company_id_19,company_id_21,company_id_28,company_id_30,company_id_33,company_id_35,company_id_38,company_id_45,company_id_59,company_id_66,company_id_75,company_id_83,company_id_87,company_id_95,company_id_96,company_id_99,company_id_100,company_id_104,company_id_108,company_id_123,company_id_125,company_id_136,company_id_153,company_id_253,company_id_254,company_id_266,company_id_283,company_id_317,company_id_426,company_id_534,company_id_558,company_id_578,company_id_587,company_id_638,company_id_815,company_id_849,company_id_1002,company_id_1119,company_id_1342,company_id_2033,company_id_3155,company_id_3348,company_id_3754,company_id_10430,blend_10_13_10_2_80_24,blend_10_2_90_24,blend_20_2_80_24,blend_20_2_80_3,blend_20_3_80_5,blend_25_2_75_24,blend_25_2_75_3,blend_25_3_75_5,blend_30_3_70_5,blend_30_9_70_24,blend_50_1_50_5,blend_50_9_50_24,weight_id_7_8_9,num_fibers,num_stashes,num_comments,num_projects,rating_ct,rating_avg,plies
4800,0,0,1,0,0,0,0,0,0,0,0,0,0,0.083333333,0.333333333,0.0,0.166666667,0.083333333,0.333333333,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.00864352340338,0.164160566769,0.0146173203586,0.0453941862158,0.0335711253342,0.0180678450889,0.0
5072,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.666666667,0.0,0.0,0.0,0.333333333,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0259305702101,0.00393852538781,0.00649658682603,0.00759722669789,0.00794981809641,0.0141367658227,0.0
5177,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.0,0.0,0.6,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0172870468068,0.00262875816283,0.0146173203586,0.0019749762631,0.00293218142807,0.0133051913625,0.0
6317,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.0,0.0,0.4,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00864352340338,0.00212760309787,0.00568451347278,0.0011022536743,0.0020540950111,0.0153463286738,0.0
6499,0,0,1,0,0,0,0,0,0,0,0,0,0,0.111111111,0.555555556,0.0,0.0,0.0,0.333333333,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0259305702101,0.00330516377197,0.0138052470053,0.00313019864943,0.00504899689752,0.0151195356393,0.0
7023,1,0,0,0,0,0,0,0,0,0,0,0,0,0.060606061,0.575757576,0.060606061,0.0,0.03030303,0.151515152,0.090909091,0.03030303,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0172870468068,0.0251376920927,0.0519726946082,0.0190813479315,0.0266561948006,0.0145525530528,0.0363952327187
7088,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00864352340338,0.00133128922164,0.00324829341302,0.000590222791271,0.0012387290525,0.016933879916,0.0363952327187
10574,0,0,1,0,0,0,0,0,0,0,0,0,0,0.104761905,0.361904762,0.123809524,0.038095238,0.0,0.314285714,0.00952381,0.047619048,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0172870468068,0.0420232357538,0.123435149695,0.0635700214034,0.0685377808667,0.0153841275129,0.0
11078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0172870468068,0.000393545081686,0.00324829341302,0.000610401348237,0.000846726187784,0.0154597251911,0.0
11329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0172870468068,0.000602615906332,0.00162414670651,0.00080461995904,0.00119168870873,0.0151573344784,0.0
11411,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.4,0.0,0.0,0.2,0.4,0.0,0.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0259305702101,0.000491931352108,0.00487244011952,0.000484285367196,0.000799685844018,0.0143635588573,0.0
11502,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0172870468068,0.000737897028162,0.000812073353254,0.000865155629939,0.000956486989904,0.0156109205475,0.0
11928,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00864352340338,0.000830134156682,0.00487244011952,0.00074408428814,0.000956486989904,0.0151195356393,0.0
12246,0,0,1,0,0,0,0,0,0,0,0,0,0,0.166666667,0.5,0.333333333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0172870468068,0.0018385934285,0.00487244011952,0.00205821281058,0.00351234566784,0.0153463286738,0.0
12340,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0172870468068,0.00980173219075,0.00487244011952,0.014667288595,0.00939238863856,0.0164046961686,0.0
12623,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0172870468068,0.0011591132484,0.000812073353254,0.00137466419334,0.00196001432357,0.0153841275129,0.0
12838,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.386363636,0.204545455,0.0,0.045454545,0.159090909,0.204545455,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00864352340338,0.0217771860436,0.0584692814343,0.0184986920991,0.029384534739,0.0151195356393,0.0
13084,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.6,0.0,0.2,0.0,0.2,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00864352340338,0.00391392882021,0.00974488023905,0.00312263169057,0.00515875769964,0.0164046961686,0.0
13749,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.428571429,0.0,0.0,0.142857143,0.428571429,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0172870468068,0.000943893281857,0.00649658682603,0.00107955279771,0.00163073191721,0.0126248122588,0.0
16154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.333333333,0.0,0.0,0.0,0.333333333,0.0,0.333333333,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0172870468068,0.000802463018126,0.00324829341302,0.00155879352566,0.00155233134427,0.0143257600182,0.0
16266,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00864352340338,0.000636436186789,0.000812073353254,0.000736517329278,0.000611524468955,0.0143257600182,0.0
17008,0,0,1,0,0,0,0,0,0,0,0,0,0,0.222222222,0.444444444,0.0,0.0,0.0,0.333333333,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00864352340338,0.00390777967831,0.0121811002988,0.00300156034877,0.00478243494952,0.0161023054558,0.0
17184,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00864352340338,0.00270869700754,0.00406036676627,0.00368510896601,0.00424931105351,0.0156865182257,0.0363952327187
17973,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.571428571,0.285714286,0.0,0.0,0.142857143,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00864352340338,0.00281938156177,0.00893280688579,0.00267618111768,0.00495491620999,0.0161401042949,0.0
18218,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.125,0.0,0.25,0.125,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00864352340338,0.0202890937035,0.0154293937118,0.0170660145544,0.0282712466032,0.0174630636633,0.0
18322,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.166666667,0.0,0.0,0.0,0.833333333,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0172870468068,0.00142352635016,0.00568451347278,0.000706249493828,0.00112896825038,0.013494185558,0.0
19108,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0172870468068,0.000544199058269,0.000812073353254,0.00086767794956,0.000784005729429,0.013078398328,0.0
19309,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00864352340338,0.001807847719,0.00487244011952,0.00274932838669,0.00316738314689,0.0155353228693,0.0
19597,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.428571429,0.0,0.0,0.0,0.428571429,0.142857143,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0172870468068,0.00218909451688,0.00730866017928,0.0039020284534,0.00335554452196,0.0162157019731,0.0
20655,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00864352340338,0.000990011846117,0.000812073353254,0.00208343600679,0.00159937168804,0.016177903134,0.0
23849,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.481481481,0.074074074,0.037037037,0.111111111,0.296296296,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0172870468068,0.0208425164746,0.0284225673639,0.0280053147499,0.0339160878551,0.0155353228693,0.0
24391,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0172870468068,0.000790164734323,0.00162414670651,0.00092821362046,0.00153665122968,0.016933879916,0.0
